id,dateAdded,,name,,brand,categories,,,keys,manufacturer,,reviews.date,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,,,reviews.rating,,reviews.text,,,,price
120,2024-01-03,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-12,2024-04-12,TRUE,FALSE,,,4,,Review for Olympus OM-D E-M1X: Excellent product,,,,1648.53
121,2024-04-24,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-05-03,2024-05-03,TRUE,TRUE,,,4,,Review for Olympus OM-D E-M1X: Excellent product,,,,990.49
122,2024-04-25,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-28,2024-04-28,TRUE,FALSE,,,1,,Review for Nintendo Switch OLED: Not up to the mark,,,,1449.92
123,2024-04-26,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-07,2024-04-07,TRUE,TRUE,,,3,,Review for Bose QuietComfort 45: Not up to the mark,,,,1035.53
124,2024-03-27,,Apple iPad Pro,,Apple,Tablets,,,"Apple iPad Pro, latest model",Apple,,2024-04-29,2024-04-29,TRUE,TRUE,,,2,,Review for Apple iPad Pro: Not up to the mark,,,,562.88
125,2024-01-07,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-12,2024-04-12,FALSE,FALSE,,,4,,Review for Lenovo ThinkPad X1 Carbon: Excellent product,,,,395.35
126,2024-02-21,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-29,2024-04-29,TRUE,FALSE,,,3,,Review for Amazfit Bip U Pro: Not up to the mark,,,,1409.61
127,2024-03-09,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-29,2024-04-29,FALSE,TRUE,,,1,,Review for Nintendo Switch OLED: Not up to the mark,,,,1080.02
128,2024-03-06,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-07,2024-04-07,TRUE,FALSE,,,4,,Review for Samsung Galaxy S23: Excellent product,,,,436.72
129,2024-04-30,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-21,2024-04-21,TRUE,TRUE,,,1,,Review for Lenovo ThinkPad X1 Carbon: Not up to the mark,,,,13.9
130,2024-03-29,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-04,2024-04-04,TRUE,FALSE,,,4,,Review for Olympus OM-D E-M1X: Excellent product,,,,1541.91
131,2024-01-17,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-20,2024-04-20,FALSE,FALSE,,,2,,Review for Razer Edge: Not up to the mark,,,,1973.42
132,2024-03-16,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-05-01,2024-05-01,TRUE,FALSE,,,2,,Review for Apple Watch Series 8: Not up to the mark,,,,1170.44
133,2024-02-05,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-22,2024-04-22,TRUE,FALSE,,,4,,Review for Oppo Find X6 Pro: Excellent product,,,,1987.8
134,2024-03-12,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-24,2024-04-24,TRUE,FALSE,,,3,,Review for Huawei MatePad Pro: Not up to the mark,,,,901.83
135,2024-02-22,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-06,2024-04-06,FALSE,TRUE,,,4,,Review for Olympus OM-D E-M1X: Excellent product,,,,51.91
136,2024-04-12,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-23,2024-04-23,FALSE,TRUE,,,1,,Review for Philips Hue White and Color Ambiance: Not up to the mark,,,,1517.4
137,2024-02-06,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-19,2024-04-19,TRUE,FALSE,,,2,,Review for Huawei MatePad Pro: Not up to the mark,,,,348.06
138,2024-03-25,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-23,2024-04-23,TRUE,FALSE,,,2,,Review for Philips Hue White and Color Ambiance: Not up to the mark,,,,1087.25
139,2024-02-07,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-04-06,2024-04-06,TRUE,FALSE,,,1,,Review for LG Gram 17: Not up to the mark,,,,606.1
140,2024-02-23,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-23,2024-04-23,TRUE,TRUE,,,2,,Review for Sennheiser HD 660S: Not up to the mark,,,,181.19
141,2024-02-07,,Apple iPad Pro,,Apple,Tablets,,,"Apple iPad Pro, latest model",Apple,,2024-04-05,2024-04-05,FALSE,TRUE,,,5,,Review for Apple iPad Pro: Excellent product,,,,1859.95
142,2024-01-07,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-05-03,2024-05-03,FALSE,FALSE,,,2,,Review for JBL Charge 5: Not up to the mark,,,,1273.29
143,2024-01-19,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-05-02,2024-05-02,FALSE,FALSE,,,5,,Review for Bose QuietComfort 45: Excellent product,,,,1610.37
144,2024-04-20,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-05-02,2024-05-02,TRUE,FALSE,,,1,,Review for Nintendo Switch OLED: Not up to the mark,,,,1626.98
145,2024-04-07,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-30,2024-04-30,TRUE,FALSE,,,3,,Review for Amazon Fire HD 10: Not up to the mark,,,,668.14
146,2024-04-27,,Apple MacBook Pro 14,,Apple,Computers,,,"Apple MacBook Pro 14, latest model",Apple,,2024-04-13,2024-04-13,FALSE,FALSE,,,4,,Review for Apple MacBook Pro 14: Excellent product,,,,1670.58
147,2024-02-14,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-22,2024-04-22,TRUE,FALSE,,,2,,Review for Amazon Fire HD 10: Not up to the mark,,,,192.28
148,2024-03-24,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-01,2024-04-01,FALSE,FALSE,,,4,,Review for Amazon Echo Dot (5th Gen): Excellent product,,,,1044.63
149,2024-02-08,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-11,2024-04-11,FALSE,FALSE,,,1,,Review for Sony PlayStation 5: Not up to the mark,,,,1241.23
150,2024-04-16,,Sony Alpha A7 IV,,Sony,Cameras,,,"Sony Alpha A7 IV, latest model",Sony,,2024-04-27,2024-04-27,FALSE,FALSE,,,2,,Review for Sony Alpha A7 IV: Not up to the mark,,,,240.26
151,2024-04-28,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-26,2024-04-26,FALSE,FALSE,,,1,,Review for Microsoft Xbox Series X: Not up to the mark,,,,1845.72
152,2024-04-18,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-16,2024-04-16,TRUE,FALSE,,,4,,Review for Garmin Venu 2 Plus: Excellent product,,,,1827.54
153,2024-04-18,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-29,2024-04-29,TRUE,TRUE,,,3,,Review for Samsung Galaxy S23: Not up to the mark,,,,1960.48
154,2024-01-28,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-20,2024-04-20,FALSE,TRUE,,,2,,Review for Lenovo Tab P11: Not up to the mark,,,,511.8
155,2024-04-17,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-05-02,2024-05-02,TRUE,TRUE,,,1,,Review for JBL Charge 5: Not up to the mark,,,,1038.63
156,2024-01-31,,Google Pixel 7,,Google,Mobile Phones,,,"Google Pixel 7, latest model",Google,,2024-04-14,2024-04-14,FALSE,TRUE,,,4,,Review for Google Pixel 7: Excellent product,,,,1951.59
157,2024-01-02,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-06,2024-04-06,FALSE,FALSE,,,4,,Review for Microsoft Xbox Series X: Excellent product,,,,662.1
158,2024-04-13,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-11,2024-04-11,FALSE,TRUE,,,2,,Review for Nintendo Switch OLED: Not up to the mark,,,,1428.66
159,2024-03-04,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-04-21,2024-04-21,FALSE,TRUE,,,3,,Review for Microsoft Surface Go 3: Not up to the mark,,,,1838.04
160,2024-04-26,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-20,2024-04-20,FALSE,TRUE,,,2,,Review for Lenovo ThinkPad X1 Carbon: Not up to the mark,,,,1041.68
161,2024-04-15,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-04-03,2024-04-03,FALSE,TRUE,,,4,,Review for LG Gram 17: Excellent product,,,,1112.02
162,2024-04-21,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-05-03,2024-05-03,TRUE,TRUE,,,5,,Review for Oppo Find X6 Pro: Excellent product,,,,1579.19
163,2024-02-08,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-05-01,2024-05-01,TRUE,TRUE,,,2,,Review for Huawei MatePad Pro: Not up to the mark,,,,1593.74
164,2024-01-15,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-05-03,2024-05-03,TRUE,FALSE,,,5,,Review for Panasonic Lumix GH6: Excellent product,,,,219.62
165,2024-04-26,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-04-25,2024-04-25,FALSE,FALSE,,,2,,Review for Microsoft Surface Laptop 4: Not up to the mark,,,,74.63
166,2024-04-26,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-04,2024-04-04,TRUE,FALSE,,,2,,Review for Fitbit Charge 5: Not up to the mark,,,,808.55
167,2024-04-15,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-01,2024-04-01,FALSE,TRUE,,,5,,Review for Microsoft Xbox Series X: Excellent product,,,,712.89
168,2024-03-26,,Acer Swift 5,,Acer,Computers,,,"Acer Swift 5, latest model",Acer,,2024-04-17,2024-04-17,FALSE,TRUE,,,4,,Review for Acer Swift 5: Excellent product,,,,1971.84
169,2024-01-20,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-05-02,2024-05-02,TRUE,TRUE,,,5,,Review for Microsoft Surface Laptop 4: Excellent product,,,,1745.55
170,2024-02-08,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-22,2024-04-22,FALSE,TRUE,,,5,,Review for Samsung Galaxy Watch 5: Excellent product,,,,1441.6
171,2024-02-20,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-20,2024-04-20,FALSE,TRUE,,,3,,Review for Nikon Z7 II: Not up to the mark,,,,1173.45
172,2024-04-10,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-07,2024-04-07,FALSE,TRUE,,,2,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,1025.27
173,2024-02-04,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-21,2024-04-21,FALSE,FALSE,,,5,,Review for Fujifilm X-T4: Excellent product,,,,930.76
174,2024-02-14,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-19,2024-04-19,FALSE,FALSE,,,4,,Review for Ring Video Doorbell 4: Excellent product,,,,956.54
175,2024-04-05,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-21,2024-04-21,TRUE,TRUE,,,5,,Review for Fossil Gen 6: Excellent product,,,,388.55
176,2024-04-21,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-21,2024-04-21,TRUE,FALSE,,,5,,Review for Sennheiser HD 660S: Excellent product,,,,1091.24
177,2024-01-23,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-09,2024-04-09,FALSE,FALSE,,,5,,Review for Apple Watch Series 8: Excellent product,,,,649.16
178,2024-02-08,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-27,2024-04-27,TRUE,TRUE,,,3,,Review for Lenovo Tab P11: Not up to the mark,,,,969.67
179,2024-01-22,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-16,2024-04-16,FALSE,FALSE,,,1,,Review for Vivo X90 Pro: Not up to the mark,,,,1599.86
180,2024-02-09,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-17,2024-04-17,TRUE,TRUE,,,3,,Review for Huawei P60 Pro: Not up to the mark,,,,844.0
181,2024-03-10,,Apple iPhone 14,,Apple,Mobile Phones,,,"Apple iPhone 14, latest model",Apple,,2024-04-05,2024-04-05,FALSE,FALSE,,,1,,Review for Apple iPhone 14: Not up to the mark,,,,1839.16
182,2024-03-14,,Apple iPhone 14,,Apple,Mobile Phones,,,"Apple iPhone 14, latest model",Apple,,2024-04-03,2024-04-03,FALSE,TRUE,,,2,,Review for Apple iPhone 14: Not up to the mark,,,,1861.28
183,2024-04-11,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-05-02,2024-05-02,FALSE,FALSE,,,1,,Review for LG Gram 17: Not up to the mark,,,,1119.96
184,2024-02-21,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-14,2024-04-14,TRUE,FALSE,,,5,,Review for Beats Studio Buds: Excellent product,,,,342.37
185,2024-03-15,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-05-02,2024-05-02,FALSE,FALSE,,,5,,Review for Razer Blade 15: Excellent product,,,,1745.96
186,2024-02-02,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-03,2024-04-03,TRUE,FALSE,,,5,,Review for Fujifilm X-T4: Excellent product,,,,1517.04
187,2024-02-10,,Asus ZenBook 14,,Asus,Computers,,,"Asus ZenBook 14, latest model",Asus,,2024-04-19,2024-04-19,FALSE,TRUE,,,4,,Review for Asus ZenBook 14: Excellent product,,,,1070.17
188,2024-02-29,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-28,2024-04-28,TRUE,FALSE,,,5,,Review for Sennheiser HD 660S: Excellent product,,,,910.93
189,2024-02-08,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-16,2024-04-16,TRUE,FALSE,,,5,,Review for Philips Hue White and Color Ambiance: Excellent product,,,,1825.67
190,2024-04-30,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-03,2024-04-03,TRUE,FALSE,,,3,,Review for Apple HomePod mini: Not up to the mark,,,,825.93
191,2024-01-05,,Ecobee Smart Thermostat Premium,,Ecobee,Smart Home,,,"Ecobee Smart Thermostat Premium, latest model",Ecobee,,2024-04-07,2024-04-07,FALSE,TRUE,,,2,,Review for Ecobee Smart Thermostat Premium: Not up to the mark,,,,726.83
192,2024-01-12,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-01,2024-04-01,FALSE,FALSE,,,2,,Review for Nintendo Switch OLED: Not up to the mark,,,,375.25
193,2024-01-17,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-06,2024-04-06,TRUE,FALSE,,,3,,Review for Huawei P60 Pro: Not up to the mark,,,,1355.69
194,2024-03-09,,Apple iPhone 14,,Apple,Mobile Phones,,,"Apple iPhone 14, latest model",Apple,,2024-04-15,2024-04-15,FALSE,TRUE,,,2,,Review for Apple iPhone 14: Not up to the mark,,,,880.78
195,2024-04-11,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-30,2024-04-30,FALSE,TRUE,,,5,,Review for Fossil Gen 6: Excellent product,,,,789.66
196,2024-03-17,,Valve Steam Deck,,Valve,Gaming,,,"Valve Steam Deck, latest model",Valve,,2024-04-01,2024-04-01,FALSE,TRUE,,,1,,Review for Valve Steam Deck: Not up to the mark,,,,545.51
197,2024-03-17,,Microsoft Surface Go 3,,Microsoft,Tablets,,,"Microsoft Surface Go 3, latest model",Microsoft,,2024-04-02,2024-04-02,FALSE,FALSE,,,4,,Review for Microsoft Surface Go 3: Excellent product,,,,1980.34
198,2024-03-28,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-15,2024-04-15,FALSE,FALSE,,,5,,Review for Sony PlayStation 5: Excellent product,,,,1528.11
199,2024-04-07,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-01,2024-04-01,TRUE,FALSE,,,1,,Review for Huawei P60 Pro: Not up to the mark,,,,1445.66
200,2024-04-22,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-07,2024-04-07,FALSE,FALSE,,,3,,Review for Ring Video Doorbell 4: Not up to the mark,,,,1027.27
201,2024-01-10,,Canon EOS R5,,Canon,Cameras,,,"Canon EOS R5, latest model",Canon,,2024-04-06,2024-04-06,FALSE,TRUE,,,2,,Review for Canon EOS R5: Not up to the mark,,,,1629.95
202,2024-03-18,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-09,2024-04-09,FALSE,FALSE,,,5,,Review for Lenovo ThinkPad X1 Carbon: Excellent product,,,,1822.82
203,2024-02-24,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-18,2024-04-18,FALSE,FALSE,,,2,,Review for Apple Watch Series 8: Not up to the mark,,,,1404.77
204,2024-01-26,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-15,2024-04-15,FALSE,TRUE,,,1,,Review for Sennheiser HD 660S: Not up to the mark,,,,1355.62
205,2024-04-04,,Valve Steam Deck,,Valve,Gaming,,,"Valve Steam Deck, latest model",Valve,,2024-05-01,2024-05-01,TRUE,TRUE,,,4,,Review for Valve Steam Deck: Excellent product,,,,1523.08
206,2024-02-09,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-08,2024-04-08,TRUE,FALSE,,,2,,Review for Samsung Galaxy Watch 5: Not up to the mark,,,,1811.28
207,2024-02-25,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-22,2024-04-22,FALSE,FALSE,,,1,,Review for Fujifilm X-T4: Not up to the mark,,,,883.03
208,2024-02-19,,Samsung Galaxy Tab S8,,Samsung,Tablets,,,"Samsung Galaxy Tab S8, latest model",Samsung,,2024-04-30,2024-04-30,TRUE,FALSE,,,4,,Review for Samsung Galaxy Tab S8: Excellent product,,,,1477.44
209,2024-02-25,,Xiaomi Mi 13,,Xiaomi,Mobile Phones,,,"Xiaomi Mi 13, latest model",Xiaomi,,2024-04-02,2024-04-02,FALSE,TRUE,,,3,,Review for Xiaomi Mi 13: Not up to the mark,,,,1189.36
210,2024-03-21,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-04-29,2024-04-29,TRUE,FALSE,,,3,,Review for Panasonic Lumix GH6: Not up to the mark,,,,53.13
211,2024-04-13,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-06,2024-04-06,FALSE,TRUE,,,2,,Review for Fossil Gen 6: Not up to the mark,,,,129.78
212,2024-01-02,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-16,2024-04-16,TRUE,TRUE,,,1,,Review for Lenovo Tab P11: Not up to the mark,,,,179.72
213,2024-01-22,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-29,2024-04-29,FALSE,FALSE,,,2,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,1458.16
214,2024-03-08,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-24,2024-04-24,TRUE,FALSE,,,3,,Review for Samsung Galaxy Watch 5: Not up to the mark,,,,1150.08
215,2024-04-21,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-21,2024-04-21,TRUE,FALSE,,,5,,Review for Ring Video Doorbell 4: Excellent product,,,,1753.18
216,2024-01-28,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-27,2024-04-27,TRUE,FALSE,,,2,,Review for Apple AirPods Pro 2: Not up to the mark,,,,1898.69
217,2024-03-06,,Nintendo Switch OLED,,Nintendo,Gaming,,,"Nintendo Switch OLED, latest model",Nintendo,,2024-04-20,2024-04-20,FALSE,TRUE,,,1,,Review for Nintendo Switch OLED: Not up to the mark,,,,1661.65
218,2024-04-09,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-05-01,2024-05-01,TRUE,TRUE,,,5,,Review for Beats Studio Buds: Excellent product,,,,928.02
219,2024-01-11,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-18,2024-04-18,FALSE,TRUE,,,3,,Review for Fitbit Charge 5: Not up to the mark,,,,27.7
220,2024-01-26,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-10,2024-04-10,TRUE,TRUE,,,3,,Review for Huawei MatePad Pro: Not up to the mark,,,,1957.98
221,2024-03-29,,Dell XPS 13,,Dell,Computers,,,"Dell XPS 13, latest model",Dell,,2024-04-01,2024-04-01,FALSE,FALSE,,,4,,Review for Dell XPS 13: Excellent product,,,,1447.94
222,2024-01-08,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-05-02,2024-05-02,FALSE,TRUE,,,1,,Review for Apple HomePod mini: Not up to the mark,,,,502.4
223,2024-01-13,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-23,2024-04-23,FALSE,TRUE,,,1,,Review for Apple Watch Series 8: Not up to the mark,,,,1025.81
224,2024-01-15,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-13,2024-04-13,FALSE,TRUE,,,2,,Review for Ring Video Doorbell 4: Not up to the mark,,,,1571.47
225,2024-01-20,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-16,2024-04-16,FALSE,FALSE,,,2,,Review for Razer Edge: Not up to the mark,,,,1964.57
226,2024-01-29,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-11,2024-04-11,TRUE,FALSE,,,3,,Review for Fujifilm X-T4: Not up to the mark,,,,280.54
227,2024-01-23,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-13,2024-04-13,TRUE,FALSE,,,5,,Review for Nikon Z7 II: Excellent product,,,,1668.24
228,2024-03-11,,HP Spectre x360,,HP,Computers,,,"HP Spectre x360, latest model",HP,,2024-04-12,2024-04-12,TRUE,FALSE,,,2,,Review for HP Spectre x360: Not up to the mark,,,,1195.09
229,2024-04-15,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-05-03,2024-05-03,TRUE,TRUE,,,5,,Review for JBL Charge 5: Excellent product,,,,1915.94
230,2024-03-19,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-02,2024-04-02,TRUE,TRUE,,,4,,Review for Vivo X90 Pro: Excellent product,,,,1855.35
231,2024-01-17,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-02,2024-04-02,FALSE,FALSE,,,4,,Review for Olympus OM-D E-M1X: Excellent product,,,,1736.38
